transaction_id,amount_gbp,hour_of_day,merchant_category,payment_method,transaction_velocity,location_risk,fraud_label,timestamp
2005,1822.03,1,groceries,mobile_wallet,3,0,0,2025-01-06 13:36:00
2006,1780.43,6,groceries,debit_card,2,1,0,2025-01-02 09:25:00
2007,107.45,5,groceries,debit_card,1,1,0,2025-01-06 13:44:00
2008,642.96,5,subscriptions,bank_transfer,3,8,0,2025-01-06 13:48:00
2009,1155.79,4,fuel,bank_transfer,15,6,0,2025-01-02 09:28:00
2010,188.18,13,restaurants,mobile_wallet,8,8,0,2025-01-02 09:29:00
2011,1985.26,6,gaming,credit_card,4,8,1,2025-01-03 19:00:00
2012,1632.94,8,groceries,bank_transfer,3,1,0,2025-01-02 09:31:00
2013,1986.75,22,groceries,mobile_wallet,11,6,0,2025-01-03 19:04:00
2014,1622.75,22,gaming,bank_transfer,2,7,0,2025-01-05 04:39:00
2015,5.57,20,travel,bank_transfer,6,5,0,2025-01-02 09:34:00
2016,1005.56,15,groceries,credit_card,1,2,0,2025-01-03 19:10:00
2017,386.72,9,gaming,debit_card,6,10,0,2025-01-08 00:00:00
2018,308.91,20,restaurants,bank_transfer,9,1,0,2025-01-08 00:05:00
2019,1982.42,4,subscriptions,bank_transfer,7,8,0,2025-01-08 00:10:00
2020,676.12,12,travel,mobile_wallet,4,9,0,2025-01-05 04:57:00
2021,797.5,3,electronics,debit_card,1,8,0,2025-01-06 14:40:00
2022,432.06,14,fashion,credit_card,8,6,0,2025-01-03 19:22:00
2023,1892.72,1,groceries,bank_transfer,14,7,0,2025-01-05 05:06:00
2024,1329.81,13,restaurants,credit_card,8,2,0,2025-01-02 09:43:00
2025,447.2,8,subscriptions,bank_transfer,7,5,0,2025-01-08 00:40:00
2026,1903.51,21,restaurants,debit_card,8,1,0,2025-01-08 00:45:00
2027,1684.3,1,travel,credit_card,3,1,0,2025-01-02 09:46:00
2028,1125.19,8,fashion,credit_card,11,3,0,2025-01-06 15:08:00
2029,267.74,16,fashion,mobile_wallet,9,1,0,2025-01-06 15:12:00
2030,1560.52,2,fuel,debit_card,10,2,0,2025-01-02 09:49:00
2031,614.29,4,gaming,bank_transfer,11,0,0,2025-01-02 09:50:00
2032,1725.25,11,restaurants,debit_card,5,8,0,2025-01-02 09:51:00
2033,8.4,10,travel,mobile_wallet,13,5,0,2025-01-05 05:36:00
2034,1509.32,19,fuel,credit_card,3,5,0,2025-01-02 09:53:00
2035,1681.76,4,restaurants,credit_card,15,1,0,2025-01-06 15:36:00
2036,1801.23,0,subscriptions,debit_card,11,7,0,2025-01-02 09:55:00
2037,378.58,4,groceries,mobile_wallet,7,7,0,2025-01-02 09:56:00
2038,293.97,13,fashion,credit_card,1,10,0,2025-01-05 05:51:00
2039,1590.7,15,subscriptions,credit_card,13,0,0,2025-01-06 15:52:00
2040,1448.39,12,electronics,bank_transfer,6,3,0,2025-01-08 01:55:00
2041,71.21,3,fashion,debit_card,10,6,0,2025-01-06 16:00:00
2042,543.14,17,gaming,credit_card,1,1,0,2025-01-08 02:05:00
2043,1893.51,1,travel,mobile_wallet,10,9,1,2025-01-03 20:04:00
2044,444.81,10,travel,bank_transfer,13,8,1,2025-01-05 06:09:00
2045,984.22,10,subscriptions,bank_transfer,1,4,0,2025-01-05 06:12:00
2046,1552.02,2,gaming,mobile_wallet,1,4,0,2025-01-03 20:10:00
2047,1845.04,4,fuel,mobile_wallet,11,3,0,2025-01-06 16:24:00
2048,8.86,13,travel,mobile_wallet,4,8,0,2025-01-08 02:35:00
2049,14.08,19,fashion,mobile_wallet,8,3,0,2025-01-02 10:08:00
2050,1343.0,15,travel,debit_card,14,10,1,2025-01-05 06:27:00
2051,140.3,4,fashion,credit_card,14,6,0,2025-01-06 16:40:00
2052,190.22,8,subscriptions,mobile_wallet,11,10,0,2025-01-02 10:11:00
2053,826.65,17,travel,mobile_wallet,10,2,0,2025-01-03 20:24:00
2054,605.32,1,restaurants,debit_card,3,8,0,2025-01-05 06:39:00
2055,1780.5,0,fuel,mobile_wallet,6,2,0,2025-01-08 03:10:00
2056,1431.46,13,electronics,credit_card,8,5,0,2025-01-08 03:15:00
2057,294.54,10,electronics,bank_transfer,13,9,1,2025-01-05 06:48:00
2058,1364.37,1,fuel,mobile_wallet,5,9,0,2025-01-06 17:08:00
2059,118.89,12,travel,bank_transfer,1,4,0,2025-01-02 10:18:00
2060,1878.18,7,gaming,mobile_wallet,10,9,1,2025-01-05 06:57:00
2061,489.03,2,gaming,mobile_wallet,10,10,0,2025-01-02 10:20:00
2062,1052.93,23,fuel,credit_card,14,10,0,2025-01-02 10:21:00
2063,289.06,3,fashion,mobile_wallet,9,0,0,2025-01-08 03:50:00
2064,854.0,17,gaming,bank_transfer,3,0,0,2025-01-08 03:55:00
2065,571.85,8,travel,mobile_wallet,10,10,0,2025-01-02 10:24:00
2066,1231.07,19,fashion,mobile_wallet,14,1,0,2025-01-06 17:40:00
2067,1772.64,22,restaurants,bank_transfer,9,6,0,2025-01-06 17:44:00
2068,444.7,2,gaming,debit_card,15,8,1,2025-01-06 17:48:00
2069,1402.84,17,electronics,mobile_wallet,8,8,1,2025-01-02 10:28:00
2070,57.13,0,restaurants,bank_transfer,1,2,0,2025-01-08 04:25:00
2071,484.46,9,fuel,bank_transfer,8,5,0,2025-01-02 10:30:00
2072,237.86,21,electronics,debit_card,12,10,1,2025-01-06 18:04:00
2073,885.71,7,groceries,bank_transfer,7,10,0,2025-01-08 04:40:00
2074,1991.5,15,travel,debit_card,7,1,0,2025-01-03 21:06:00
2075,1087.61,12,travel,bank_transfer,8,4,0,2025-01-05 07:42:00
2076,799.23,1,fuel,mobile_wallet,10,3,0,2025-01-02 10:35:00
2077,140.02,10,fuel,debit_card,10,1,0,2025-01-05 07:48:00
2078,1350.08,7,gaming,credit_card,9,2,0,2025-01-02 10:37:00
2079,392.26,8,travel,credit_card,1,1,0,2025-01-05 07:54:00
2080,1152.05,15,fashion,credit_card,3,4,0,2025-01-05 07:57:00
2081,1835.38,17,fashion,mobile_wallet,8,6,0,2025-01-06 18:40:00
2082,1370.84,6,fashion,credit_card,7,3,0,2025-01-08 05:25:00
2083,684.12,0,restaurants,mobile_wallet,13,6,0,2025-01-03 21:24:00
2084,1375.75,17,travel,credit_card,5,4,0,2025-01-03 21:26:00
2085,1046.43,22,groceries,bank_transfer,9,0,0,2025-01-03 21:28:00
2086,1940.54,4,travel,bank_transfer,3,2,0,2025-01-02 10:45:00
2087,1786.84,4,fuel,bank_transfer,10,1,0,2025-01-06 19:04:00
2088,350.2,17,travel,debit_card,13,4,0,2025-01-08 05:55:00
2089,1161.38,2,fashion,mobile_wallet,11,0,0,2025-01-02 10:48:00
2090,1159.71,14,fashion,bank_transfer,13,4,0,2025-01-08 06:05:00
2091,255.08,9,restaurants,credit_card,4,10,0,2025-01-06 19:20:00
2092,195.1,23,gaming,credit_card,11,10,1,2025-01-06 19:24:00
2093,1248.21,22,subscriptions,mobile_wallet,12,2,0,2025-01-06 19:28:00
2094,771.91,19,gaming,credit_card,15,7,0,2025-01-02 10:53:00
2095,527.83,11,restaurants,debit_card,11,6,0,2025-01-08 06:30:00
2096,576.9,10,gaming,debit_card,11,6,0,2025-01-06 19:40:00
2097,758.45,13,subscriptions,mobile_wallet,3,10,0,2025-01-06 19:44:00
2098,70.08,11,travel,mobile_wallet,11,3,0,2025-01-03 21:54:00
2099,389.97,7,subscriptions,debit_card,13,9,0,2025-01-05 08:54:00
2100,857.34,7,restaurants,debit_card,1,9,0,2025-01-03 21:58:00
2101,1599.86,21,restaurants,debit_card,13,1,0,2025-01-02 11:00:00
2102,204.03,6,subscriptions,debit_card,3,9,0,2025-01-05 09:03:00
2103,1828.54,13,gaming,debit_card,1,1,0,2025-01-02 11:02:00
2104,66.75,3,restaurants,mobile_wallet,8,2,0,2025-01-02 11:03:00
2105,1940.96,5,fuel,debit_card,4,1,0,2025-01-06 20:16:00
2106,102.33,8,subscriptions,credit_card,5,9,0,2025-01-03 22:10:00
2107,1135.57,3,fuel,debit_card,1,2,0,2025-01-02 11:06:00
2108,1215.85,1,gaming,bank_transfer,2,2,0,2025-01-05 09:21:00
2109,1432.93,7,groceries,mobile_wallet,15,2,0,2025-01-08 07:40:00
2110,801.92,2,subscriptions,mobile_wallet,12,3,0,2025-01-05 09:27:00
2111,1089.79,1,electronics,credit_card,15,8,1,2025-01-03 22:20:00
2112,865.03,2,electronics,bank_transfer,10,8,0,2025-01-03 22:22:00
2113,828.44,11,groceries,debit_card,5,6,0,2025-01-03 22:24:00
2114,1412.47,8,groceries,mobile_wallet,12,9,1,2025-01-08 08:05:00
2115,251.88,13,electronics,debit_card,1,5,0,2025-01-06 20:56:00
2116,1236.31,3,fashion,credit_card,9,7,0,2025-01-05 09:45:00
2117,701.69,13,fashion,bank_transfer,4,5,0,2025-01-02 11:16:00
2118,981.15,19,fuel,bank_transfer,13,3,0,2025-01-08 08:25:00
2119,1255.2,9,travel,credit_card,14,4,1,2025-01-02 11:18:00
2120,1978.77,4,gaming,debit_card,14,7,1,2025-01-06 21:16:00
2121,1643.89,15,subscriptions,credit_card,7,8,0,2025-01-08 08:40:00
2122,917.74,14,fuel,mobile_wallet,11,8,0,2025-01-06 21:24:00
2123,110.72,10,groceries,debit_card,6,7,0,2025-01-02 11:22:00
2124,1681.59,22,subscriptions,bank_transfer,15,0,0,2025-01-06 21:32:00
2125,1630.87,14,groceries,bank_transfer,1,7,0,2025-01-05 10:12:00
2126,190.64,17,gaming,debit_card,10,0,0,2025-01-06 21:40:00
2127,861.23,14,subscriptions,mobile_wallet,4,9,0,2025-01-06 21:44:00
2128,441.83,22,electronics,mobile_wallet,15,5,0,2025-01-02 11:27:00
2129,451.97,7,restaurants,bank_transfer,9,10,0,2025-01-05 10:24:00
2130,1203.05,3,subscriptions,credit_card,6,4,0,2025-01-02 11:29:00
2131,402.27,5,groceries,mobile_wallet,12,0,0,2025-01-06 22:00:00
2132,1222.77,10,electronics,credit_card,6,1,0,2025-01-05 10:33:00
2133,603.84,23,electronics,credit_card,12,6,0,2025-01-06 22:08:00
2134,1795.79,1,groceries,debit_card,11,7,0,2025-01-02 11:33:00
2135,99.41,10,groceries,debit_card,3,7,0,2025-01-08 09:50:00
2136,766.39,14,restaurants,credit_card,3,9,0,2025-01-05 10:45:00
2137,763.74,6,gaming,mobile_wallet,6,8,0,2025-01-03 23:12:00
2138,1219.91,10,fashion,debit_card,11,10,1,2025-01-06 22:28:00
2139,890.31,15,groceries,bank_transfer,13,7,0,2025-01-06 22:32:00
2140,1237.8,18,restaurants,credit_card,10,9,0,2025-01-06 22:36:00
2141,1218.5,7,fuel,debit_card,8,10,0,2025-01-02 11:40:00
2142,860.43,5,electronics,debit_card,13,7,0,2025-01-03 23:22:00
2143,67.38,2,travel,debit_card,15,3,0,2025-01-03 23:24:00
2144,1258.93,22,fashion,debit_card,6,10,0,2025-01-02 11:43:00
2145,1817.2,6,subscriptions,mobile_wallet,7,3,0,2025-01-02 11:44:00
2146,1300.83,1,fuel,mobile_wallet,4,9,0,2025-01-05 11:15:00
2147,1792.89,23,fashion,debit_card,3,4,0,2025-01-05 11:18:00
2148,1160.1,14,groceries,mobile_wallet,10,7,0,2025-01-06 23:08:00
2149,142.88,14,travel,debit_card,14,6,0,2025-01-03 23:36:00
2150,1142.04,4,fuel,credit_card,2,4,0,2025-01-06 23:16:00
2151,1585.27,1,fashion,bank_transfer,13,9,1,2025-01-03 23:40:00
2152,1376.38,4,groceries,mobile_wallet,1,1,0,2025-01-03 23:42:00
2153,137.19,19,groceries,credit_card,3,6,0,2025-01-05 11:36:00
2154,1875.69,13,electronics,bank_transfer,7,2,0,2025-01-05 11:39:00
2155,1326.15,15,fashion,debit_card,2,5,0,2025-01-02 11:54:00
2156,33.32,16,subscriptions,credit_card,13,9,0,2025-01-02 11:55:00
2157,1459.52,13,fuel,debit_card,3,10,0,2025-01-02 11:56:00
2158,67.06,0,subscriptions,bank_transfer,2,8,0,2025-01-08 11:45:00
2159,468.63,7,subscriptions,bank_transfer,12,10,0,2025-01-08 11:50:00
2160,804.45,23,subscriptions,mobile_wallet,14,4,0,2025-01-02 11:59:00
2161,1558.78,10,fashion,debit_card,10,0,0,2025-01-07 00:00:00
2162,515.97,13,groceries,mobile_wallet,15,0,0,2025-01-04 00:02:00
2163,1829.44,8,fuel,debit_card,5,1,0,2025-01-08 12:10:00
2164,1531.68,10,travel,mobile_wallet,11,1,1,2025-01-05 12:09:00
2165,518.69,21,subscriptions,mobile_wallet,13,7,0,2025-01-04 00:08:00
2166,287.46,3,electronics,bank_transfer,5,5,0,2025-01-08 12:25:00
2167,1017.06,17,fashion,credit_card,11,3,0,2025-01-04 00:12:00
2168,1345.39,5,electronics,credit_card,1,1,0,2025-01-08 12:35:00
2169,290.23,6,electronics,bank_transfer,7,3,0,2025-01-08 12:40:00
2170,1963.52,22,gaming,bank_transfer,13,6,1,2025-01-08 12:45:00
2171,787.61,15,subscriptions,bank_transfer,10,9,0,2025-01-02 12:10:00
2172,1688.67,11,electronics,credit_card,4,0,0,2025-01-07 00:44:00
2173,1656.05,20,fashion,mobile_wallet,1,10,0,2025-01-04 00:24:00
2174,287.59,20,groceries,mobile_wallet,2,5,0,2025-01-04 00:26:00
2175,1051.36,11,gaming,debit_card,5,10,0,2025-01-02 12:14:00
2176,990.1,10,fuel,bank_transfer,14,8,0,2025-01-02 12:15:00
2177,1029.05,20,restaurants,credit_card,14,8,0,2025-01-05 12:48:00
2178,886.51,11,fuel,debit_card,3,3,0,2025-01-08 13:25:00
2179,1162.64,16,restaurants,credit_card,8,4,0,2025-01-05 12:54:00
2180,1362.66,3,electronics,debit_card,1,5,0,2025-01-05 12:57:00
2181,68.57,11,electronics,mobile_wallet,6,3,0,2025-01-04 00:40:00
2182,736.9,10,travel,debit_card,7,7,0,2025-01-05 13:03:00
2183,1565.12,1,subscriptions,bank_transfer,1,0,0,2025-01-08 13:50:00
2184,1159.44,4,groceries,mobile_wallet,11,8,0,2025-01-07 01:32:00
2185,198.81,17,groceries,credit_card,1,1,0,2025-01-02 12:24:00
2186,1294.38,15,fashion,bank_transfer,9,7,0,2025-01-07 01:40:00
2187,599.56,5,travel,mobile_wallet,4,6,0,2025-01-05 13:18:00
2188,1847.81,20,groceries,credit_card,8,6,0,2025-01-05 13:21:00
2189,989.36,0,restaurants,bank_transfer,11,5,0,2025-01-08 14:20:00
2190,1394.77,22,restaurants,mobile_wallet,10,6,0,2025-01-07 01:56:00
2191,1454.52,23,travel,mobile_wallet,15,7,1,2025-01-05 13:30:00
2192,1963.4,18,fuel,debit_card,4,10,0,2025-01-02 12:31:00
2193,668.41,21,gaming,mobile_wallet,9,6,0,2025-01-05 13:36:00
2194,210.7,19,gaming,mobile_wallet,2,6,0,2025-01-07 02:12:00
2195,244.76,1,restaurants,bank_transfer,15,5,0,2025-01-05 13:42:00
2196,20.6,3,gaming,credit_card,7,1,0,2025-01-07 02:20:00
2197,1053.17,8,subscriptions,credit_card,6,1,0,2025-01-08 15:00:00
2198,1175.95,9,electronics,debit_card,15,7,0,2025-01-02 12:37:00
2199,255.4,23,gaming,credit_card,8,2,0,2025-01-02 12:38:00
2200,1326.28,13,subscriptions,bank_transfer,8,4,0,2025-01-07 02:36:00
2201,1555.16,14,fuel,mobile_wallet,9,10,0,2025-01-08 15:20:00
2202,170.57,18,travel,credit_card,3,8,0,2025-01-02 12:41:00
2203,1865.97,13,fuel,credit_card,5,2,0,2025-01-05 14:06:00
2204,1144.87,1,travel,credit_card,14,9,1,2025-01-02 12:43:00
2205,329.74,0,gaming,credit_card,14,3,0,2025-01-05 14:12:00
2206,1743.3,15,fashion,credit_card,5,1,0,2025-01-02 12:45:00
2207,691.08,8,subscriptions,debit_card,11,6,0,2025-01-02 12:46:00
2208,248.94,16,electronics,mobile_wallet,14,6,0,2025-01-05 14:21:00
2209,1741.56,18,groceries,debit_card,12,1,0,2025-01-02 12:48:00
2210,172.23,5,fashion,bank_transfer,11,2,0,2025-01-04 01:38:00
2211,1533.5,3,fuel,credit_card,12,2,0,2025-01-04 01:40:00
2212,1577.97,5,restaurants,mobile_wallet,11,9,1,2025-01-04 01:42:00
2213,278.21,9,electronics,credit_card,12,6,0,2025-01-04 01:44:00
2214,227.42,5,gaming,credit_card,15,4,0,2025-01-05 14:39:00
2215,1257.0,19,fashion,credit_card,9,3,0,2025-01-07 03:36:00
2216,1713.93,8,electronics,mobile_wallet,12,8,1,2025-01-08 16:35:00
2217,1003.1,0,fuel,bank_transfer,9,8,0,2025-01-08 16:40:00
2218,775.3,11,electronics,debit_card,9,1,0,2025-01-05 14:51:00
2219,1695.65,3,travel,mobile_wallet,12,4,1,2025-01-05 14:54:00
2220,754.53,13,subscriptions,debit_card,1,10,0,2025-01-04 01:58:00
2221,1919.16,17,restaurants,mobile_wallet,1,8,0,2025-01-02 13:00:00
2222,810.83,16,gaming,bank_transfer,2,3,0,2025-01-02 13:01:00
2223,1788.2,20,subscriptions,mobile_wallet,3,4,0,2025-01-05 15:06:00
2224,668.67,18,fuel,debit_card,2,10,0,2025-01-08 17:15:00
2225,1025.28,4,gaming,mobile_wallet,5,7,0,2025-01-07 04:16:00
2226,1431.26,16,fashion,bank_transfer,14,9,1,2025-01-05 15:15:00
2227,1809.36,9,travel,credit_card,13,2,1,2025-01-02 13:06:00
2228,496.27,15,fuel,bank_transfer,7,5,0,2025-01-08 17:35:00
2229,847.41,22,fashion,mobile_wallet,3,5,0,2025-01-02 13:08:00
2230,44.64,11,gaming,bank_transfer,8,3,0,2025-01-05 15:27:00
2231,16.74,21,electronics,mobile_wallet,13,5,0,2025-01-07 04:40:00
2232,554.84,16,fashion,bank_transfer,1,2,0,2025-01-04 02:22:00
2233,401.37,19,gaming,credit_card,8,2,0,2025-01-08 18:00:00
2234,399.34,14,fashion,credit_card,9,9,0,2025-01-05 15:39:00
2235,932.0,14,fuel,credit_card,2,10,0,2025-01-08 18:10:00
2236,155.81,8,subscriptions,mobile_wallet,7,1,0,2025-01-08 18:15:00
2237,446.89,1,fashion,debit_card,5,1,0,2025-01-07 05:04:00
2238,466.15,23,fashion,bank_transfer,9,10,0,2025-01-05 15:51:00
2239,1229.11,14,fuel,bank_transfer,15,9,1,2025-01-07 05:12:00
2240,1888.56,11,subscriptions,bank_transfer,2,4,0,2025-01-02 13:19:00
2241,1920.45,12,fuel,mobile_wallet,12,0,0,2025-01-08 18:40:00
2242,1022.58,17,groceries,bank_transfer,8,10,0,2025-01-04 02:42:00
2243,449.68,22,gaming,debit_card,15,9,1,2025-01-04 02:44:00
2244,880.51,14,electronics,debit_card,13,9,1,2025-01-08 18:55:00
2245,1320.85,5,restaurants,bank_transfer,12,9,1,2025-01-02 13:24:00
2246,466.43,12,restaurants,bank_transfer,8,9,0,2025-01-04 02:50:00
2247,106.37,3,subscriptions,mobile_wallet,12,10,0,2025-01-04 02:52:00
2248,1312.69,11,fashion,bank_transfer,6,10,0,2025-01-04 02:54:00
2249,1775.08,14,gaming,credit_card,6,10,1,2025-01-08 19:20:00
2250,1559.32,22,fashion,debit_card,3,2,0,2025-01-08 19:25:00
2251,1310.62,20,electronics,mobile_wallet,4,1,0,2025-01-02 13:30:00
2252,797.3,5,gaming,debit_card,2,4,0,2025-01-04 03:02:00
2253,981.19,22,gaming,debit_card,6,9,0,2025-01-02 13:32:00
2254,949.66,1,fuel,debit_card,1,3,0,2025-01-02 13:33:00
2255,424.69,8,subscriptions,credit_card,11,5,0,2025-01-08 19:50:00
2256,1737.14,12,fashion,bank_transfer,2,2,0,2025-01-07 06:20:00
2257,1165.98,16,electronics,credit_card,5,9,0,2025-01-05 16:48:00
2258,173.85,12,fashion,mobile_wallet,3,3,0,2025-01-05 16:51:00
2259,6.65,19,electronics,bank_transfer,8,10,0,2025-01-08 20:10:00
2260,1454.11,15,fuel,credit_card,11,3,0,2025-01-05 16:57:00
2261,459.37,10,restaurants,debit_card,3,0,0,2025-01-07 06:40:00
2262,1293.21,2,groceries,credit_card,10,5,0,2025-01-04 03:22:00
2263,1436.09,9,fashion,credit_card,10,7,0,2025-01-07 06:48:00
2264,745.5,3,fuel,credit_card,6,2,0,2025-01-07 06:52:00
2265,998.98,21,gaming,debit_card,4,1,0,2025-01-07 06:56:00
2266,1312.12,15,subscriptions,credit_card,9,10,0,2025-01-05 17:15:00
2267,1806.83,8,fashion,mobile_wallet,4,5,0,2025-01-02 13:46:00
2268,1781.06,21,electronics,bank_transfer,8,5,0,2025-01-02 13:47:00
2269,1426.83,17,groceries,mobile_wallet,13,1,0,2025-01-02 13:48:00
2270,1343.76,2,subscriptions,debit_card,2,0,0,2025-01-07 07:16:00
2271,1695.93,0,subscriptions,mobile_wallet,7,10,0,2025-01-05 17:30:00
2272,1558.23,21,fashion,credit_card,11,10,1,2025-01-04 03:42:00
2273,209.18,14,travel,credit_card,9,8,0,2025-01-05 17:36:00
2274,1411.73,14,restaurants,debit_card,4,1,0,2025-01-05 17:39:00
2275,1466.44,0,restaurants,mobile_wallet,2,1,0,2025-01-02 13:54:00
2276,525.96,8,fuel,credit_card,10,10,0,2025-01-04 03:50:00
2277,130.02,4,fashion,debit_card,7,2,0,2025-01-04 03:52:00
2278,1545.89,10,restaurants,credit_card,12,4,0,2025-01-02 13:57:00
2279,1760.7,19,restaurants,credit_card,6,1,0,2025-01-08 21:50:00
2280,1235.71,7,subscriptions,debit_card,4,1,0,2025-01-07 07:56:00
2281,796.14,6,groceries,mobile_wallet,9,0,0,2025-01-08 22:00:00
2282,687.0,19,groceries,bank_transfer,9,10,0,2025-01-05 18:03:00
2283,935.32,13,restaurants,debit_card,2,3,0,2025-01-04 04:04:00
2284,38.65,4,electronics,credit_card,9,2,0,2025-01-04 04:06:00
2285,693.73,11,gaming,mobile_wallet,14,1,0,2025-01-07 08:16:00
2286,524.88,17,gaming,bank_transfer,14,6,0,2025-01-07 08:20:00
2287,836.49,7,restaurants,debit_card,8,3,0,2025-01-02 14:06:00
2288,493.74,18,fashion,debit_card,5,1,0,2025-01-07 08:28:00
2289,1784.01,12,electronics,debit_card,6,10,1,2025-01-04 04:16:00
2290,370.98,10,subscriptions,credit_card,11,2,0,2025-01-05 18:27:00
2291,996.39,14,groceries,debit_card,6,0,0,2025-01-02 14:10:00
2292,1232.22,12,fuel,credit_card,6,5,0,2025-01-07 08:44:00
2293,995.82,11,travel,mobile_wallet,14,1,0,2025-01-02 14:12:00
2294,868.53,11,gaming,credit_card,5,9,0,2025-01-08 23:05:00
2295,1323.5,4,fuel,debit_card,1,7,0,2025-01-07 08:56:00
2296,1061.84,13,fuel,debit_card,9,0,0,2025-01-02 14:15:00
2297,1098.39,1,subscriptions,mobile_wallet,4,4,0,2025-01-07 09:04:00
2298,223.82,11,fashion,mobile_wallet,13,3,0,2025-01-08 23:25:00
2299,639.46,0,groceries,mobile_wallet,11,5,0,2025-01-02 14:18:00
2300,78.47,3,travel,debit_card,9,2,0,2025-01-04 04:38:00
2301,1139.15,11,fashion,mobile_wallet,14,6,0,2025-01-04 04:40:00
2302,1207.94,18,gaming,bank_transfer,14,4,1,2025-01-08 23:45:00
2303,1437.76,4,groceries,mobile_wallet,2,10,0,2025-01-04 04:44:00
2304,193.39,10,gaming,bank_transfer,11,9,1,2025-01-08 23:55:00
2305,1483.88,18,gaming,mobile_wallet,3,5,0,2025-01-05 19:12:00
2306,466.68,6,groceries,mobile_wallet,9,3,0,2025-01-09 00:05:00
2307,1538.04,10,fuel,mobile_wallet,14,2,0,2025-01-07 09:44:00
2308,1816.69,11,restaurants,mobile_wallet,9,3,0,2025-01-04 04:54:00
2309,1503.27,21,gaming,mobile_wallet,6,9,1,2025-01-09 00:20:00
2310,190.41,2,fuel,debit_card,13,1,0,2025-01-09 00:25:00
2311,1793.17,17,gaming,debit_card,3,8,1,2025-01-05 19:30:00
2312,1539.7,11,groceries,bank_transfer,11,3,0,2025-01-04 05:02:00
2313,1444.27,0,electronics,credit_card,3,3,0,2025-01-07 10:08:00
2314,1510.44,15,groceries,mobile_wallet,11,3,0,2025-01-02 14:33:00
2315,1837.32,9,electronics,mobile_wallet,11,1,1,2025-01-02 14:34:00
2316,826.45,20,gaming,debit_card,4,9,0,2025-01-07 10:20:00
2317,1356.01,11,gaming,bank_transfer,3,9,1,2025-01-04 05:12:00
2318,1869.61,17,fashion,bank_transfer,9,9,0,2025-01-07 10:28:00
2319,1040.01,8,gaming,credit_card,9,3,0,2025-01-09 01:10:00
2320,1403.28,9,electronics,mobile_wallet,12,3,1,2025-01-05 19:57:00
2321,850.7,22,restaurants,credit_card,3,8,0,2025-01-09 01:20:00
2322,263.83,17,electronics,mobile_wallet,13,0,0,2025-01-05 20:03:00
2323,45.11,5,groceries,debit_card,3,3,0,2025-01-04 05:24:00
2324,1706.15,2,fashion,credit_card,11,10,1,2025-01-05 20:09:00
2325,1890.54,6,restaurants,credit_card,9,2,0,2025-01-09 01:40:00
2326,800.95,8,electronics,credit_card,5,4,0,2025-01-02 14:45:00
2327,1815.88,23,electronics,credit_card,1,4,0,2025-01-07 11:04:00
2328,1405.7,5,gaming,debit_card,2,3,0,2025-01-04 05:34:00
2329,1496.96,9,groceries,mobile_wallet,13,7,0,2025-01-02 14:48:00
2330,1529.27,3,groceries,mobile_wallet,8,9,0,2025-01-09 02:05:00
2331,174.1,13,fuel,credit_card,10,9,0,2025-01-07 11:20:00
2332,1020.84,4,fuel,debit_card,8,5,0,2025-01-04 05:42:00
2333,1380.97,22,fuel,credit_card,5,7,0,2025-01-07 11:28:00
2334,1655.35,17,fashion,mobile_wallet,7,7,0,2025-01-04 05:46:00
2335,1088.19,13,restaurants,bank_transfer,2,0,0,2025-01-09 02:30:00
2336,214.8,6,gaming,mobile_wallet,5,9,0,2025-01-04 05:50:00
2337,1369.72,9,fashion,credit_card,10,3,0,2025-01-05 20:48:00
2338,39.16,9,fuel,credit_card,11,3,0,2025-01-05 20:51:00
2339,346.08,12,subscriptions,bank_transfer,14,4,0,2025-01-07 11:52:00
2340,1880.96,17,electronics,debit_card,10,9,1,2025-01-04 05:58:00
2341,432.61,21,subscriptions,bank_transfer,1,9,0,2025-01-09 03:00:00
2342,641.72,9,subscriptions,bank_transfer,15,7,0,2025-01-02 15:01:00
2343,619.6,10,groceries,mobile_wallet,8,0,0,2025-01-05 21:06:00
2344,1750.05,8,gaming,credit_card,3,1,0,2025-01-09 03:15:00
2345,742.68,1,fashion,mobile_wallet,8,1,0,2025-01-09 03:20:00
